Date,GC=F,"GARCH(1,1) Volatility"
2018-11-11,1206.4000244140625,0.01588918684155173
2018-11-18,1220.800048828125,0.01639252732604115
2018-11-25,1221.0,0.01633486070072286
2018-12-02,1220.199951171875,0.01610701530143126
2018-12-09,1246.800048828125,0.015895931436941544
2018-12-16,1237.0,0.01633917449793771
2018-12-23,1253.800048828125,0.016237095411483517
2018-12-30,1279.9000244140625,0.016247339249417767
2019-01-06,1282.699951171875,0.016599941011758126
2019-01-13,1287.0999755859375,0.01635694473738827
2019-01-20,1281.300048828125,0.016133873280809827
2019-01-27,1297.4000244140625,0.01596704066976792
2019-02-03,1316.9000244140625,0.015959527674709865
2019-02-10,1313.699951171875,0.01604753710725647
2019-02-17,1318.0999755859375,0.015855266614886745
2019-02-24,1329.199951171875,0.01566068339021591
2019-03-03,1296.4000244140625,0.015553382014570629
2019-03-10,1297.0,0.016446416706261666
2019-03-17,1301.800048828125,0.016211418473231817
2019-03-24,1311.5999755859375,0.01599869592186589
2019-03-31,1293.0,0.015851215388721293
2019-04-07,1290.4000244140625,0.016027710892290273
2019-04-14,1290.5999755859375,0.01583207039643476
2019-04-21,1271.9000244140625,0.01563321756984661
2019-04-28,1284.9000244140625,0.01584279182453279
2019-05-05,1279.199951171875,0.015769692011737182
2019-05-12,1285.699951171875,0.015623774614045946
2019-05-19,1274.5,0.015459612233188334
2019-05-26,1283.0,0.015441881957165197
2019-06-02,1305.800048828125,0.015312766743365572
2019-06-09,1341.199951171875,0.015581363633057005
2019-06-16,1340.0999755859375,0.01642134310988869
2019-06-23,1396.199951171875,0.016193218484691296
2019-06-30,1409.699951171875,0.018285052613541318
2019-07-07,1396.699951171875,0.018047540011935176
2019-07-14,1409.9000244140625,0.017877703989613126
2019-07-21,1425.0999755859375,0.017658874172340647
2019-07-28,1418.5,0.01748633729384681
2019-08-04,1445.5999755859375,0.01724242725294456
2019-08-11,1496.5999755859375,0.017419266919468945
2019-08-18,1512.5,0.01869331420316685
2019-08-25,1526.5999755859375,0.018455169963062498
2019-09-01,1519.0999755859375,0.01820005915601547
2019-09-08,1506.199951171875,0.017920799669814053
2019-09-15,1490.9000244140625,0.017737811803763562
2019-09-22,1507.300048828125,0.017616445806617923
2019-09-29,1499.0999755859375,0.017452482475865564
2019-10-06,1506.199951171875,0.017225248190044184
2019-10-13,1482.699951171875,0.01696441289454419
2019-10-20,1488.199951171875,0.017122897262218533
2019-10-27,1499.5,0.016858642670150793
2019-11-03,1508.0,0.016660630791925334
2019-11-10,1461.300048828125,0.01644293991277911
2019-11-17,1467.300048828125,0.017776090717665543
2019-11-24,1463.0999755859375,0.017479079321474016
2019-12-01,1465.5999755859375,0.017210063124223657
2019-12-08,1459.0999755859375,0.016932096661993103
2019-12-15,1475.5999755859375,0.016716741211066897
2019-12-22,1474.699951171875,0.016618262016845176
2019-12-29,1513.800048828125,0.01637773168165711
2020-01-05,1549.199951171875,0.017083962014592287
2020-01-12,1557.5,0.01751227426361809
2020-01-19,1558.800048828125,0.017242392670123532
2020-01-26,1571.0999755859375,0.016962465259635
2020-02-02,1582.9000244140625,0.016764073848264116
2020-02-09,1568.5999755859375,0.016570097696225174
